source,osm_id,name,address,postcode,lat,lng,parking_type,access,fee,capacity,opening_hours,operator,surface,lit,covered,disabled_bays,ev_charging,max_stay,supervised,osm_tags_raw,price_manual,notes
osm,way/370190098,"Car Park (53.6309, -3.0203)",,,53.630899,-3.0203092,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370038702,"Car Park (53.6318, -2.9676)",,,53.6318478,-2.9675681,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370034799,"Car Park (53.6329, -2.9783)",,,53.6329116,-2.9783022,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370041534,"Car Park (53.6338, -2.9687)",,,53.6337637,-2.9687485,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370037228,"Car Park (53.6341, -2.9742)",,,53.6341343,-2.9741544,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370551591,"Car Park (53.6341, -3.0148)",,,53.6341258,-3.0148254,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370039893,"Car Park (53.6343, -2.9697)",,,53.6342589,-2.9697471,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370707560,"Car Park (53.6343, -3.0022)",,,53.6342827,-3.0021685,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370551593,"Car Park (53.6344, -3.0156)",,,53.6344221,-3.0156224,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370550483,"Car Park (53.6346, -3.0153)",,,53.6346319,-3.0152613,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370569604,"Car Park (53.6354, -3.0007)",,,53.6354223,-3.0006705,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370569607,"Car Park (53.6356, -3.0000)",,,53.6356161,-2.9999725,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370159848,"Car Park (53.6358, -2.9837)",,,53.6358467,-2.9837012,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370041519,"Car Park (53.6359, -2.9701)",,,53.6358704,-2.9701326,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""check_date:fee"": ""2025-05-18"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370719443,"Car Park (53.6379, -3.0040)",,,53.6379324,-3.0039501,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369680745,"Car Park (53.6381, -3.0245)",,,53.638104,-3.0244889,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370571239,"Car Park (53.6383, -2.9860)",,,53.6383239,-2.9860108,surface,customers,,,,,asphalt,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface"", ""source"": ""survey"", ""surface"": ""asphalt""}",,
osm,way/369680748,"Car Park (53.6385, -3.0194)",,,53.6385091,-3.0193967,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370719433,"Car Park (53.6395, -3.0062)",,,53.6394928,-3.0062364,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/215433504,"Car Park (53.6397, -2.9731)",,,53.6397403,-2.9730698,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370578522,"Car Park (53.6405, -3.0019)",,,53.6405051,-3.0019054,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370716481,"Car Park (53.6405, -3.0066)",,,53.6405255,-3.0066055,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370716477,"Car Park (53.6405, -3.0114)",,,53.6404607,-3.0113762,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370149276,"Car Park (53.6408, -2.9683)",,,53.6407564,-2.9682707,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370148531,"Car Park (53.6410, -2.9700)",,,53.6409872,-2.9700191,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370578530,"Car Park (53.6410, -3.0018)",,,53.640951,-3.0018073,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370696773,"Car Park (53.6420, -3.0014)",,,53.6420324,-3.001442,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/978490950,"Car Park (53.6427, -2.9745)",,,53.6427121,-2.9744909,surface,public,,,,,,,,2,,,,"{""amenity"": ""parking"", ""capacity:disabled"": ""2"", ""parking"": ""surface""}",,
osm,way/372053861,"Car Park (53.6428, -2.9760)",,,53.6427652,-2.9760174,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/372052302,"Car Park (53.6428, -2.9772)",,,53.6428089,-2.9771519,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/372052299,"Car Park (53.6430, -2.9774)",,,53.6429519,-2.9774451,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/978490951,"Car Park (53.6432, -2.9753)",,,53.6432054,-2.975272,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369682561,"Car Park (53.6435, -3.0189)",,,53.6434684,-3.01889,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/371748107,"Car Park (53.6438, -2.9875)",,,53.6437561,-2.9875149,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/371752582,"Car Park (53.6454, -2.9780)",,,53.6454091,-2.9779526,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370726914,"Car Park (53.6455, -3.0076)",,,53.645525,-3.0076168,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/24489257,"Car Park (53.6456, -2.9963)",,,53.6455847,-2.9962826,surface,public,Paid,638,,,,,,yes,,,,"{""amenity"": ""parking"", ""capacity"": ""638"", ""capacity:disabled"": ""yes"", ""fee"": ""yes"", ""parking"": ""surface""}",,
osm,way/370160384,"Car Park (53.6459, -2.9667)",,,53.6458896,-2.9667382,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,node/3794504739,"Car Park (53.6466, -2.9755)",,,53.6465704,-2.9754539,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/376063743,"Car Park (53.6469, -3.0102)",,,53.6469266,-3.0102411,surface,public,Paid,,,,,,,,,,,"{""amenity"": ""parking"", ""fee"": ""yes"", ""park_ride"": ""no"", ""parking"": ""surface""}",,
osm,way/376357938,"Car Park (53.6473, -2.9690)",,,53.6472923,-2.9690416,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""park_ride"": ""no"", ""parking"": ""surface""}",,
osm,way/372024987,"Car Park (53.6492, -2.9984)",,,53.6492152,-2.998369,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/42018443,"Car Park (53.6494, -3.0016)",,,53.6493554,-3.0016214,surface,customers,Free,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""parking"": ""surface""}",,
osm,way/376085817,"Car Park (53.6498, -2.9872)",,,53.6497643,-2.9871821,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""park_ride"": ""no"", ""parking"": ""surface""}",,
osm,way/372328879,"Car Park (53.6498, -2.9980)",,,53.6498152,-2.9979872,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/375393548,"Car Park (53.6498, -3.0056)",,,53.6498375,-3.0056277,surface,public,Paid,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""yes"", ""parking"": ""surface""}",,
osm,way/372046887,"Car Park (53.6499, -2.9999)",,,53.6498724,-2.9998502,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/376085822,"Car Park (53.6504, -2.9887)",,,53.6503931,-2.9887087,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""park_ride"": ""no"", ""parking"": ""surface""}",,
osm,way/376076842,"Car Park (53.6509, -3.0171)",,,53.6508808,-3.0170828,surface,public,Paid,,,,,,,,,,,"{""amenity"": ""parking"", ""fee"": ""yes"", ""park_ride"": ""no"", ""parking"": ""surface""}",,
osm,way/375380931,"Car Park (53.6514, -3.0014)",,,53.6514346,-3.0013734,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/375381422,"Car Park (53.6515, -3.0017)",,,53.6514892,-3.0016782,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/372055266,"Car Park (53.6516, -2.9984)",,,53.651631,-2.9984266,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/375382494,"Car Park (53.6520, -3.0024)",,,53.6519718,-3.0023587,surface,public,Paid,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""yes"", ""parking"": ""surface""}",,
osm,way/376385506,"Car Park (53.6523, -2.9668)",,,53.6523023,-2.9668463,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/51826917,"Car Park (53.6526, -3.0130)",,,53.6525642,-3.0129616,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""fixme"": ""approx size/location following building of new starbucks"", ""parking"": ""surface""}",,
osm,way/375224373,"Car Park (53.6531, -2.9977)",,,53.653059,-2.9977079,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/376090200,"Car Park (53.6540, -2.9609)",,,53.6540275,-2.9608595,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/376387058,"Car Park (53.6544, -2.9657)",,,53.65441,-2.965736,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370725643,"Car Park (53.6544, -3.0115)",,,53.6543842,-3.0114982,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/376079557,"Car Park (53.6552, -2.9925)",,,53.6552142,-2.9925193,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
